living_area,land_area,quality_score,garage_capacity,garage_area,bathrooms,bedrooms,total_rooms,has_pool,has_gym,has_garden,has_garage,has_fireplace,sale_year,house_age_future,location,SalePrice
2243,13474,7,3,746,2,4,8,0,0,1,1,1,2022,32,Rural,225000
2730,10380,7,2,576,2,4,8,0,0,1,1,1,2022,36,Rural,301000
2127,13125,7,3,833,2,4,8,0,0,1,1,1,2022,31,Rural,238000
1982,11287,7,2,575,2,3,7,0,0,1,1,1,2022,33,Rural,228500
1958,9317,7,2,499,2,3,7,0,0,1,1,1,2022,28,Rural,220000
2696,9965,7,3,792,2,4,10,0,0,1,1,1,2022,15,Rural,383970
2828,9965,8,3,1052,3,4,11,0,0,1,1,1,2022,16,Rural,424870
1651,9178,8,3,870,2,3,7,0,0,1,1,1,2022,15,Rural,250000
2140,10481,8,3,894,2,3,8,0,0,1,1,0,2022,16,Rural,360000
1494,10652,7,3,840,2,3,7,0,0,1,1,1,2022,16,Rural,279500
1316,11175,7,2,440,2,3,6,0,0,1,1,1,2022,15,Rural,200141
1651,10235,8,3,870,2,3,7,0,0,1,1,1,2022,15,Rural,246500
2574,9588,8,3,868,2,3,10,0,0,1,1,1,2022,15,Rural,276000
1274,8814,7,2,508,2,3,6,0,0,1,1,0,2022,17,Rural,203000
1456,11103,7,2,440,2,3,8,0,0,1,1,1,2022,16,Rural,155835
1240,8556,7,3,826,2,2,5,0,0,1,1,0,2022,16,Rural,194000
1208,6762,7,2,628,2,2,6,0,0,0,1,0,2022,15,Rural,195400
1546,11750,7,3,796,2,3,7,0,0,1,1,0,2022,17,Rural,217000
1500,8760,8,2,674,2,3,7,0,0,1,1,1,2022,16,Rural,212999
1270,7242,7,2,524,2,2,6,0,0,0,1,0,2022,17,Rural,175900
1795,9316,7,2,578,2,3,7,0,0,1,1,0,2022,17,Rural,191000
1314,9317,6,2,440,2,3,6,0,0,1,1,1,2022,16,Rural,176432
2062,14364,7,2,454,2,3,7,0,0,1,1,1,2022,34,Rural,277000
1873,8883,7,2,619,2,3,7,0,0,1,1,1,2022,34,Rural,207000
2144,159000,6,2,389,2,4,7,0,0,1,1,1,2022,64,Rural,277000
1953,53107,6,2,501,2,3,9,0,0,1,1,1,2022,30,Rural,240000
2087,12205,6,2,444,2,5,9,0,0,1,1,0,2022,56,Rural,187500
1743,20064,8,2,529,0,0,5,0,0,1,1,1,2022,46,Rural,279000
1022,14217,5,2,747,1,3,6,0,0,1,1,0,2022,28,Rural,139500
990,8775,5,1,299,1,3,5,0,0,1,1,0,2022,28,Rural,126000
1200,11249,6,2,521,2,3,6,0,0,1,1,0,2022,27,Rural,177500
1308,10021,6,2,497,2,3,6,0,0,1,1,0,2022,25,Rural,175000
1796,9531,6,2,546,2,3,7,0,0,1,1,0,2022,24,Rural,211000
990,8428,5,1,384,1,3,5,0,0,1,1,0,2022,28,Rural,146000
1097,16561,5,1,242,1,3,6,0,0,1,1,0,2022,26,Rural,147900
990,8070,4,0,0,1,3,5,0,0,1,0,0,2022,28,Rural,123600
1786,9337,6,2,684,2,3,7,0,0,1,1,0,2022,25,Rural,204750
1873,10820,7,2,597,2,3,7,0,0,1,1,1,2022,23,Rural,235500
1753,12352,7,2,534,2,3,7,0,0,1,1,1,2022,24,Rural,217000
1690,9543,7,2,517,2,3,7,0,0,1,1,0,2022,21,Rural,190550
1842,8826,7,2,486,2,3,7,0,0,1,1,1,2022,22,Rural,217500
1479,10665,7,2,558,2,3,7,0,0,1,1,0,2022,19,Rural,226000
1668,11317,7,2,500,2,3,8,0,0,1,1,0,2022,19,Rural,180000
894,11800,5,2,440,1,3,5,0,0,1,1,0,2022,48,Rural,131000
1025,8660,5,2,370,2,3,6,0,0,1,1,1,2022,46,Rural,153500
1009,9720,5,2,576,2,3,6,0,0,1,1,1,2022,45,Rural,160000
1040,8982,5,2,748,1,3,5,0,0,1,1,0,2022,45,Rural,134900
907,16300,5,1,308,1,3,5,0,0,1,1,0,2022,45,Rural,130000
879,9675,5,2,440,1,3,5,0,0,1,1,0,2022,47,Rural,120000
882,7700,5,2,461,1,3,5,0,0,0,1,0,2022,50,Rural,112500
969,10356,5,2,440,1,3,5,0,0,1,1,0,2022,47,Rural,122000
864,7200,5,2,576,1,3,5,0,0,0,1,0,2022,50,Rural,127000
875,7200,4,2,728,1,3,5,0,0,0,1,0,2022,50,Rural,117000
2000,10386,8,3,888,2,3,8,0,0,1,1,0,2022,18,Rural,305900
2169,9375,8,2,647,2,3,7,0,0,1,1,1,2022,20,Rural,228500
1673,11354,7,2,583,2,3,7,0,0,1,1,1,2022,22,Rural,270000
1459,8749,7,2,527,2,3,6,0,0,1,1,1,2022,20,Rural,192000
1932,8749,7,2,610,2,3,7,0,0,1,1,1,2022,19,Rural,213000
1729,8158,7,2,542,2,3,7,0,0,1,1,0,2022,20,Rural,200000
2452,16226,8,2,683,2,4,9,0,0,1,1,1,2022,24,Rural,267000
1592,11927,8,2,484,2,3,7,0,0,1,1,1,2022,28,Rural,228000
2439,12728,8,2,560,2,4,7,0,0,1,1,1,2022,21,Rural,275000
1992,15295,7,2,608,2,3,7,0,0,1,1,1,2022,26,Rural,211000
1668,11248,9,3,702,2,3,7,0,0,1,1,1,2022,20,Rural,285000
2090,10000,8,2,556,2,3,8,0,0,1,1,1,2022,27,Rural,240000
848,4435,6,2,420,1,1,3,0,1,0,1,0,2022,19,Urban,131500
1341,17227,8,2,482,1,1,5,0,0,1,1,1,2022,23,Rural,246900
1928,8200,7,2,434,2,4,8,0,0,1,1,1,2022,19,Rural,219500
1337,8450,7,2,531,2,3,6,0,0,1,1,0,2022,19,Rural,185000
1476,8145,7,2,552,2,3,7,0,0,1,1,0,2022,15,Rural,179400
1797,9245,7,2,639,2,3,8,0,0,1,1,0,2022,16,Rural,213500
1422,8500,7,2,626,2,3,7,0,0,1,1,0,2022,18,Rural,179600
1190,8769,7,2,578,2,2,5,0,0,1,1,0,2022,17,Rural,173500
1330,8334,6,2,437,2,3,6,0,0,1,1,1,2022,16,Rural,167840
1491,8333,7,2,484,2,3,7,0,0,1,1,1,2022,16,Rural,168675
1536,9045,5,2,400,2,3,6,0,0,1,1,0,2022,17,Rural,167000
1214,9170,5,2,461,1,2,6,0,0,1,1,0,2022,57,Rural,140000
936,9825,5,1,384,1,2,4,0,0,1,1,1,2022,55,Rural,118500
1088,8308,4,2,520,1,2,4,0,0,1,1,0,2022,59,Rural,110000
960,10921,4,1,432,1,3,6,0,0,1,1,0,2022,57,Rural,94750
1351,16287,5,2,576,1,3,7,0,0,1,1,1,2022,97,Rural,122000
1179,8240,6,2,622,1,2,5,0,0,1,1,0,2022,62,Rural,110000
816,11841,6,0,0,1,3,5,0,0,1,0,0,2022,32,Rural,118500
1044,6285,6,2,528,1,3,7,0,0,0,1,1,2022,46,Rural,133500
1113,7917,6,1,504,1,3,6,0,0,0,1,1,2022,46,Rural,148000
2233,9555,5,2,579,2,5,11,0,0,1,1,0,2022,43,Rural,141000
1125,8536,5,2,430,1,2,5,0,0,1,1,0,2022,16,Rural,155000
1090,7024,5,2,450,1,2,5,0,0,0,1,0,2022,17,Rural,157000
1408,7023,5,2,489,2,3,6,0,0,0,1,0,2022,17,Rural,171500
1072,3675,6,2,525,1,2,5,1,1,0,1,0,2022,17,Urban,140000
960,6400,5,1,392,1,2,4,0,0,0,1,0,2022,63,Rural,131750
1152,6882,4,0,0,2,2,6,0,0,0,0,0,2022,67,Rural,61500
948,10215,4,1,248,1,3,5,0,0,1,1,0,2022,68,Rural,111000
1195,8741,5,0,0,2,4,8,0,0,1,0,0,2022,76,Rural,98500
774,4270,3,0,0,1,3,6,0,1,0,0,0,2022,91,Urban,79000
865,10042,6,1,216,1,2,4,0,0,1,1,1,2022,102,Rural,108500
894,9450,4,2,400,1,3,5,0,0,1,1,0,2022,68,Rural,110000
1346,11767,4,1,384,1,2,6,0,0,1,1,0,2022,112,Rural,112000
768,8172,4,1,355,1,2,4,0,0,1,1,1,2022,67,Rural,125000
864,8172,4,2,528,1,3,5,0,0,1,1,0,2022,67,Rural,79275
948,8190,4,1,280,1,3,5,0,0,1,1,1,2022,68,Rural,119000
3395,10896,6,0,0,2,8,14,1,1,1,0,0,2022,108,Urban,200000
2592,10890,5,0,0,2,6,12,0,0,1,0,0,2022,99,Rural,150000
1502,10592,6,1,180,1,3,7,0,0,1,1,1,2022,99,Rural,165000
789,10594,5,1,200,1,2,5,0,0,1,1,0,2022,96,Rural,96500
1422,7223,5,1,352,1,3,6,0,0,0,1,0,2022,96,Rural,136500
1298,6821,6,1,240,2,2,8,0,0,0,1,1,2022,101,Rural,146500
1768,7200,5,1,240,1,3,7,0,0,0,1,1,2022,85,Rural,175000
1098,4000,7,1,216,1,2,5,0,0,0,1,1,2022,92,Rural,148500
1436,6720,6,1,228,1,3,7,0,0,0,1,1,2022,101,Rural,141500
1426,7642,7,1,216,1,3,7,0,0,0,1,1,2022,104,Rural,189950
1461,7155,6,1,225,1,3,6,0,0,0,1,1,2022,96,Rural,135000
1646,7128,7,1,240,2,4,7,0,0,0,1,1,2022,81,Rural,164000
694,4280,5,1,352,1,2,4,0,0,0,1,1,2022,109,Rural,90350
1250,5362,5,2,552,2,3,8,0,0,0,1,1,2022,112,Rural,139000
954,6305,5,1,240,1,2,5,0,0,0,1,1,2022,84,Rural,119750
1958,7136,6,2,492,2,4,8,1,1,0,1,0,2022,76,Urban,145000
2002,6270,5,3,871,2,4,8,1,1,0,1,0,2022,73,Urban,145000
1718,7230,7,2,264,2,4,8,0,0,0,1,1,2022,95,Rural,238000
1226,13108,5,2,400,1,2,7,0,0,1,1,1,2022,71,Rural,153500
2624,22420,6,3,864,2,4,10,0,0,1,1,1,2022,104,Rural,239000
3194,12168,8,2,380,2,4,10,0,0,1,1,1,2022,88,Rural,359100
1755,7810,4,1,231,2,4,7,0,0,0,1,1,2022,92,Rural,188000
1991,11275,6,2,432,1,3,7,0,0,1,1,1,2022,90,Rural,220000
1355,6221,5,2,528,2,3,5,0,0,0,1,0,2022,81,Rural,140000
2727,10570,8,2,440,2,3,10,0,0,1,1,1,2022,90,Rural,315000
2320,7259,6,1,180,2,3,9,0,0,0,1,1,2022,77,Rural,259500
1839,14442,6,2,416,2,3,7,0,0,1,1,1,2022,65,Rural,257500
1740,13125,7,1,240,1,3,6,0,0,1,1,1,2022,82,Rural,219500
2259,21000,6,2,450,2,3,7,0,0,1,1,1,2022,69,Rural,217000
1560,25485,6,2,580,1,3,6,0,0,1,1,1,2022,62,Rural,201000
1488,21579,6,2,552,2,3,7,0,0,1,1,1,2022,54,Rural,215000
1045,1782,6,2,462,1,2,5,1,1,0,1,1,2022,42,Urban,123900
1680,17871,4,2,628,2,4,7,0,0,1,1,0,2022,27,Rural,170000
1020,3907,8,2,509,1,1,4,1,1,0,1,0,2022,34,Urban,200000
1696,20693,7,2,625,2,3,7,0,0,1,1,1,2022,51,Rural,198000
2515,32668,6,2,484,3,4,9,0,0,1,1,1,2022,65,Rural,200624
2726,18044,8,2,691,2,2,6,0,0,1,1,1,2022,36,Rural,315000
1517,8500,5,0,0,2,3,7,1,1,1,0,0,2022,103,Urban,115000
1215,7000,6,2,720,1,3,6,1,1,0,1,0,2022,82,Urban,141000
803,5000,5,2,360,1,2,5,0,1,0,1,0,2022,81,Urban,87000
1601,7288,5,0,0,2,3,6,1,1,0,0,0,2022,97,Urban,129850
1123,6060,4,1,264,1,3,4,1,1,0,1,0,2022,83,Urban,100000
1828,9060,5,2,480,2,3,6,1,1,1,1,0,2022,99,Urban,150909
816,3672,5,1,100,1,2,5,0,1,0,1,0,2022,100,Urban,75200
1012,8263,6,1,308,1,2,6,1,1,1,1,1,2022,102,Urban,118400
1077,8967,5,1,338,1,2,6,1,1,1,1,0,2022,102,Urban,67000
1558,13710,5,1,282,1,4,6,1,1,1,1,0,2022,72,Urban,152000
845,11067,2,1,256,1,1,4,0,1,1,1,0,2022,83,Urban,68104
1991,8250,5,0,0,2,4,9,1,1,1,0,0,2022,127,Urban,119600
1073,6565,4,2,720,1,3,6,1,1,0,1,0,2022,65,Urban,140000
1001,6060,5,1,216,1,2,5,1,1,0,1,0,2022,92,Urban,124900
1625,5568,8,2,495,2,2,5,1,1,0,1,1,2022,16,Urban,375000
1625,4750,8,2,538,2,2,5,1,1,0,1,1,2022,16,Urban,235000
1299,12150,6,2,486,2,2,5,0,0,1,1,1,2022,43,Rural,183500
912,7540,6,2,470,1,2,5,0,0,0,1,1,2022,44,Rural,156000
1080,9187,6,2,484,1,3,5,0,0,1,1,0,2022,39,Rural,134000
1392,10000,5,3,650,2,3,6,0,0,1,1,1,2022,20,Rural,215000
1409,12864,7,2,576,1,1,4,0,0,1,1,1,2022,20,Rural,245000
1478,9928,7,2,506,2,3,6,0,0,1,1,1,2022,31,Rural,210000
918,8750,7,1,360,1,3,4,0,0,1,1,0,2022,47,Rural,148000
1026,8410,6,2,528,1,2,5,0,0,1,1,1,2022,48,Rural,143000
1501,4054,7,2,512,2,2,5,0,0,0,1,1,2022,35,Rural,244000
1502,9763,7,1,286,1,1,5,1,1,1,1,1,2022,24,Urban,330000
1328,16905,5,1,308,1,2,5,0,0,1,1,1,2022,63,Rural,170000
2279,19958,6,2,461,2,4,7,0,0,1,1,1,2022,64,Rural,257000
1689,8368,7,2,433,2,3,7,0,0,1,1,0,2022,16,Rural,231713
1564,8298,8,2,502,2,2,6,0,0,1,1,1,2022,16,Rural,267300
1484,9037,8,2,472,2,2,6,0,0,1,1,1,2022,16,Rural,265900
1571,10991,8,3,722,2,3,7,0,0,1,1,1,2022,15,Rural,239000
1646,10656,8,3,870,2,3,6,0,0,1,1,1,2022,16,Rural,248900
1240,10331,7,2,528,2,3,6,0,0,1,1,0,2022,37,Rural,174000
1717,13758,7,2,400,2,3,7,0,0,1,1,1,2022,32,Rural,187500
1756,9303,6,2,422,2,3,7,0,0,1,1,0,2022,26,Rural,204000
1312,6718,8,2,471,2,2,5,0,0,0,1,0,2022,21,Rural,180500
1146,9590,7,2,438,2,3,6,0,0,1,1,1,2022,19,Rural,187500
1922,11305,8,3,692,2,2,6,0,0,1,1,1,2022,20,Rural,282000
1491,7777,6,2,571,2,3,7,0,0,0,1,1,2022,26,Rural,178000
1629,14536,8,3,808,2,3,9,0,0,1,1,1,2022,20,Rural,270000
2486,11800,7,2,452,3,5,10,0,0,1,1,1,2022,19,Rural,279900
1572,35133,5,3,995,1,3,5,0,0,1,1,1,2022,59,Rural,186700
1776,15306,8,3,712,2,3,7,0,0,1,1,1,2022,16,Rural,283463
1824,12633,10,3,932,2,3,8,0,0,1,1,1,2022,16,Rural,392000
2482,12665,8,3,642,2,4,9,0,0,1,1,1,2022,17,Rural,281213
1120,8402,5,0,0,1,3,6,0,0,1,0,0,2022,15,Rural,147000
2034,43500,3,4,1041,1,2,9,0,0,1,1,0,2022,69,Rural,130000
936,6710,6,2,460,0,0,3,0,1,0,1,0,2022,26,Urban,140000
1040,25286,4,2,648,1,3,5,0,0,1,1,0,2022,59,Rural,132250
1632,25000,5,2,576,2,4,8,0,0,1,1,0,2022,55,Rural,143000
1622,32463,4,4,1356,1,3,7,0,0,1,1,1,2022,61,Rural,168000
1060,4224,5,2,572,1,3,6,1,1,0,1,1,2022,46,Urban,129900
1142,4224,5,2,528,1,3,6,1,1,0,1,1,2022,46,Urban,134000
1092,1504,4,1,253,1,3,5,1,1,0,1,0,2022,50,Urban,85500
992,1533,4,1,297,1,2,4,0,1,0,1,0,2022,52,Urban,106500
1092,1495,4,0,0,1,3,5,1,1,0,0,0,2022,52,Urban,93900
1092,2001,4,1,286,1,3,6,1,1,0,1,0,2022,52,Urban,75000
630,1936,4,0,0,1,1,3,0,0,0,0,0,2022,52,Urban,84500
1092,1890,4,1,286,1,3,6,1,1,0,1,0,2022,46,Urban,75190
1062,11333,6,2,539,1,3,5,0,0,1,1,1,2022,46,Rural,146800
1008,9129,5,2,678,1,1,4,0,0,1,1,1,2022,45,Rural,153500
1356,15957,6,2,528,2,3,6,0,0,1,1,1,2022,45,Rural,188000
1676,33983,5,2,672,1,3,6,0,0,1,1,1,2022,45,Rural,196000
1432,8286,5,2,531,1,3,6,0,0,1,1,1,2022,45,Rural,157000
796,6723,5,0,0,1,2,5,0,0,0,0,0,2022,51,Rural,138000
768,7244,5,2,624,1,2,5,0,0,0,1,0,2022,52,Rural,129500
1608,27697,4,1,444,1,3,6,0,0,1,1,0,2022,61,Rural,80000
845,7599,4,2,360,1,2,4,0,0,0,1,0,2022,40,Rural,129500
1178,11000,5,2,502,1,3,6,0,0,1,1,0,2022,46,Rural,135000
816,8314,5,1,264,1,2,5,0,0,1,1,0,2022,40,Rural,124500
816,11625,5,1,264,1,2,4,0,0,1,1,0,2022,39,Rural,139000
974,10712,5,0,0,1,3,5,0,0,1,0,0,2022,31,Rural,93500
887,10447,5,1,288,1,3,5,0,0,1,1,0,2022,38,Rural,124500
1293,11027,6,2,452,2,2,5,0,0,1,1,0,2021,67,Rural,149900
1024,10533,6,1,313,1,2,5,0,0,1,1,1,2021,65,Rural,157500
1797,11765,5,3,963,1,3,7,0,0,1,1,1,2021,64,Rural,169000
1390,39384,6,2,550,1,1,4,0,0,1,1,1,2021,64,Rural,252000
1851,11727,7,2,506,2,3,8,0,0,1,1,1,2021,52,Rural,192100
1525,8238,6,2,400,2,3,6,0,0,1,1,1,2021,24,Rural,183500
2236,13006,7,2,642,2,4,8,0,0,1,1,1,2021,24,Rural,222000
1671,13041,6,2,423,2,3,7,0,0,1,1,1,2021,26,Rural,170000
1498,13031,6,2,409,2,3,6,0,0,1,1,1,2021,26,Rural,187500
1776,9783,6,2,443,2,3,7,0,0,1,1,1,2021,25,Rural,202000
1511,11207,6,2,413,2,3,8,0,0,1,1,1,2021,24,Rural,185000
2462,19378,7,2,576,2,4,9,0,0,1,1,1,2021,16,Rural,320000
1670,14859,7,3,690,2,3,7,0,0,1,1,1,2021,15,Rural,240000
2064,13128,8,2,527,2,4,7,0,0,1,1,1,2021,16,Rural,250000
1801,10463,8,3,800,2,3,8,0,0,1,1,1,2021,16,Rural,239900
2212,13751,7,3,773,2,3,9,0,0,1,1,1,2021,16,Rural,309000
2021,23257,7,2,422,2,3,9,0,0,1,1,1,2021,15,Rural,274725
2687,13108,8,2,618,2,4,9,0,0,1,1,0,2021,27,Rural,270000
1169,8076,6,2,402,2,3,6,0,0,1,1,1,2021,28,Rural,183500
1501,7685,6,2,420,2,3,6,0,0,0,1,1,2021,28,Rural,165600
1632,9084,7,2,462,2,3,8,0,0,1,1,1,2021,23,Rural,176500
1204,3701,8,2,461,2,2,5,0,0,0,1,0,2021,34,Rural,130000
1767,5306,7,2,504,2,2,5,0,0,0,1,1,2021,34,Rural,239000
1742,6563,8,2,564,2,2,5,0,0,0,1,1,2021,36,Rural,275000
2798,16023,9,3,670,3,3,11,0,0,1,1,1,2021,16,Rural,457347
3390,18062,10,3,758,3,5,10,0,0,1,1,1,2021,15,Rural,545224
2473,12292,9,3,675,2,4,11,0,0,1,1,1,2021,15,Rural,356383
2868,16056,9,3,716,3,4,11,0,0,1,1,1,2021,16,Rural,556581
2576,12438,8,3,666,2,4,10,0,0,1,1,1,2021,15,Rural,361919
2698,16052,10,3,736,2,4,11,0,0,1,1,1,2021,15,Rural,535000
2795,15922,9,3,660,3,4,10,0,0,1,1,1,2021,16,Rural,401179
2945,13682,10,3,641,3,3,10,0,0,1,1,1,2021,15,Rural,438780
2320,14762,5,2,672,2,2,7,0,0,1,1,1,2021,73,Rural,169000
1056,34650,5,2,572,1,3,5,0,0,1,1,0,2021,66,Rural,145000
1714,8147,9,2,517,2,2,7,0,0,1,1,1,2021,16,Rural,318000
1826,11302,8,3,758,2,3,7,0,0,1,1,1,2021,16,Rural,319000
2000,18261,9,3,722,2,3,8,0,0,1,1,1,2021,16,Rural,470000
1621,14145,7,2,440,2,3,8,0,0,1,1,0,2021,37,Rural,202500
2183,13837,7,3,786,2,4,9,0,0,1,1,0,2021,33,Rural,229000
2263,16659,7,2,539,2,3,9,0,0,1,1,1,2021,44,Rural,235000
1574,18800,6,2,566,2,3,6,0,0,1,1,1,2021,45,Rural,190000
1102,10464,6,2,582,1,2,5,0,0,1,1,1,2021,41,Rural,169000
1872,10400,7,2,604,2,3,6,0,0,1,1,1,2021,33,Rural,241500
1857,10530,7,2,482,2,4,8,0,0,1,1,1,2021,43,Rural,188900
1686,10240,6,2,612,2,3,7,0,0,1,1,1,2021,41,Rural,207500
2784,16692,7,2,564,3,5,12,0,0,1,1,1,2021,43,Rural,250000
1552,11475,6,2,434,2,3,6,0,0,1,1,1,2021,46,Rural,179900
1083,9927,7,2,596,1,2,5,0,0,1,1,1,2021,45,Rural,172000
2318,9512,7,2,541,2,3,8,0,0,1,1,1,2021,16,Rural,294323
1875,10530,6,2,485,3,3,8,0,0,1,1,1,2021,46,Rural,184500
1074,10140,5,2,495,1,3,6,0,0,1,1,0,2021,46,Rural,153500
1664,10140,7,2,528,2,4,8,0,0,1,1,1,2021,45,Rural,162900
1309,10140,6,2,484,1,3,5,0,0,1,1,1,2021,47,Rural,181000
1103,10000,6,2,462,2,3,6,0,0,1,1,0,2021,47,Rural,155000
1096,15870,5,1,299,1,3,6,0,0,1,1,0,2021,52,Rural,138800
864,9353,4,1,280,1,3,5,0,0,1,1,0,2021,51,Rural,116050
858,8125,4,0,0,1,3,5,0,0,1,0,0,2021,50,Rural,88000
874,7200,4,2,576,1,3,5,0,0,0,1,0,2021,50,Rural,97500
1419,8773,6,2,543,2,2,4,1,1,1,1,0,2021,19,Urban,190000
1092,2760,6,2,440,1,3,6,1,1,0,1,0,2021,48,Urban,105500
1365,2160,5,2,440,1,3,7,1,1,0,1,1,2021,48,Urban,125500
987,1953,6,1,264,1,2,5,0,1,0,1,0,2021,48,Urban,83000
1030,1890,6,1,264,1,3,6,1,1,0,1,0,2021,49,Urban,116000
1218,1680,6,0,0,1,3,7,1,1,0,0,0,2021,50,Urban,91500
1218,1680,6,1,264,1,3,7,1,1,0,1,0,2021,49,Urban,118000
948,1680,6,1,264,1,2,5,0,1,0,1,0,2021,49,Urban,89000
1092,1680,6,1,264,1,3,6,1,1,0,1,0,2021,49,Urban,108000
987,1680,6,1,288,1,2,5,0,1,0,1,1,2021,49,Urban,94500
1069,4043,6,2,440,2,2,4,0,0,0,1,1,2021,46,Rural,146300
1387,7514,5,1,300,1,3,6,0,0,0,1,1,2021,54,Rural,145000
900,7838,5,1,288,1,3,6,0,0,0,1,1,2021,54,Rural,123000
1055,2280,7,1,319,2,2,4,0,0,0,1,0,2021,45,Rural,137500
1456,2179,6,2,460,2,3,6,0,0,0,1,1,2021,45,Rural,144000
1980,16737,9,3,770,2,3,8,0,0,1,1,1,2021,17,Rural,315000
2589,16387,9,3,831,2,4,11,0,0,1,1,1,2021,15,Rural,412083
2596,16259,9,3,840,3,4,9,0,0,1,1,0,2021,15,Rural,342643
1618,16163,8,3,880,2,2,6,0,0,1,1,1,2021,17,Rural,252000
2076,13891,10,3,850,2,2,7,0,0,1,1,1,2021,15,Rural,465000
1740,12228,7,3,874,2,4,8,0,0,1,1,0,2021,15,Rural,293000
1868,14780,9,3,1085,2,2,7,0,0,1,1,1,2021,16,Rural,415000
1850,16033,9,3,772,2,3,8,0,0,1,1,1,2021,17,Rural,326000
2376,14215,8,3,853,3,4,9,0,0,1,1,1,2021,16,Rural,325300
2452,13418,8,3,691,3,4,9,0,0,1,1,1,2021,17,Rural,309000
2206,13975,9,3,670,2,4,10,0,0,1,1,1,2021,16,Rural,300000
2098,10240,8,3,878,2,3,8,0,0,1,1,1,2021,16,Rural,275500
2091,9942,9,2,521,2,3,8,0,0,1,1,1,2021,16,Rural,338500
2324,11924,9,3,736,3,4,11,0,0,1,1,1,2021,16,Rural,345000
2253,12867,8,2,575,2,3,8,0,0,1,1,1,2021,16,Rural,344133
2389,10672,8,3,672,2,4,10,0,0,1,1,1,2021,15,Rural,298236
2358,11643,8,3,784,2,4,10,0,0,1,1,1,2021,16,Rural,329900
1944,12378,9,3,708,2,3,8,0,0,1,1,1,2021,18,Rural,360000
1970,11065,8,3,753,2,3,8,0,0,1,1,1,2021,15,Rural,281000
1792,13758,9,3,925,2,2,6,0,0,1,1,1,2021,16,Rural,372397
1780,14828,9,3,816,2,2,7,0,0,1,1,1,2021,17,Rural,378000
1792,11846,9,3,874,2,2,6,0,0,1,1,1,2021,18,Rural,374000
2728,20431,9,3,706,2,4,10,0,0,1,1,1,2021,16,Rural,437154
1904,10927,8,2,736,2,3,8,0,0,1,1,1,2021,16,Rural,275000
1914,13215,8,3,746,2,3,9,0,0,1,1,1,2021,17,Rural,279000
1364,7052,7,2,484,2,2,6,0,0,0,1,1,2021,16,Rural,185850
1565,5911,9,2,556,2,2,6,0,0,0,1,1,2021,16,Rural,282500
1368,6955,7,2,474,2,2,6,0,0,0,1,1,2021,16,Rural,202500
1368,6792,7,2,474,2,2,6,0,0,0,1,1,2021,16,Rural,202665
1686,7740,9,3,899,2,1,6,0,0,0,1,1,2021,15,Rural,332200
1666,6373,9,2,575,2,2,6,0,0,0,1,1,2021,15,Rural,310090
1405,3136,7,2,478,2,2,6,0,0,0,1,1,2021,18,Rural,171750
1316,10237,6,2,397,2,3,6,0,0,1,1,1,2021,16,Rural,169990
1456,10237,6,2,390,2,3,8,0,0,1,1,1,2021,16,Rural,170440
1492,10237,7,2,440,2,3,8,0,0,1,1,0,2021,15,Rural,169985
1496,17104,7,2,426,2,3,7,0,0,1,1,1,2021,15,Rural,179665
1863,14054,7,3,660,2,4,9,0,0,1,1,1,2021,15,Rural,219210
1326,11660,6,2,427,2,3,6,0,0,1,1,0,2021,15,Rural,174190
1456,15578,6,2,429,2,3,8,0,0,1,1,0,2021,15,Rural,172785
2373,11631,8,3,632,2,4,9,0,0,1,1,1,2021,17,Rural,258000
1492,9073,7,2,440,2,3,8,0,0,1,1,0,2021,15,Rural,185101
1364,3087,7,2,437,2,2,6,0,0,0,1,1,2021,15,Rural,210250
1557,3196,7,2,420,2,2,7,0,0,0,1,1,2021,18,Rural,234000
1456,3196,8,2,400,2,2,7,0,0,0,1,1,2021,18,Rural,215000
1511,2938,7,2,398,2,2,5,0,0,0,1,1,2021,19,Rural,246990
1414,3072,7,2,398,2,2,6,1,1,0,1,1,2021,17,Urban,178740
1548,3072,7,2,388,2,2,7,1,1,0,1,1,2021,17,Urban,225000
1248,3010,7,2,438,2,2,5,0,0,0,1,0,2021,16,Rural,167240
1142,3010,7,2,440,2,2,6,0,0,0,1,0,2021,16,Rural,156820
1506,3013,7,2,440,2,2,6,0,0,0,1,1,2021,16,Rural,213490
1567,3982,8,3,648,2,1,7,0,0,0,1,1,2021,15,Rural,264561
1500,4045,7,3,648,2,2,6,0,0,0,1,1,2021,15,Rural,246578
1838,21930,5,2,372,2,4,7,0,0,1,1,1,2021,16,Rural,192140
1509,7861,6,2,393,2,3,7,0,0,0,1,1,2021,19,Rural,183200
1414,9056,8,2,403,2,3,6,0,0,1,1,1,2021,17,Rural,178000
1598,9171,7,2,433,2,3,7,0,0,1,1,1,2021,17,Rural,201490
1936,11194,8,2,504,2,3,7,0,0,1,1,1,2021,21,Rural,230500
1509,7875,7,2,393,2,3,8,0,0,0,1,1,2021,18,Rural,180000
1664,8121,6,2,460,2,3,7,0,0,1,1,1,2021,21,Rural,172400
1889,8658,6,2,431,2,3,9,0,0,1,1,1,2021,21,Rural,215000
1886,11214,7,2,431,2,4,10,0,0,1,1,1,2021,23,Rural,199900
1671,10852,6,2,472,2,3,7,0,0,1,1,1,2021,21,Rural,173000
2322,12104,7,3,617,3,4,8,0,0,1,1,0,2021,15,Rural,287602
